BillOfMaterialsID,ProductAssemblyID,ComponentID,StartDate,EndDate,UnitMeasureCode,BOMLevel,PerAssemblyQty,ModifiedDate
2711,805,4,"09/15/20 00:00:00",,"EA ",2,8.00,"09/01/20 00:00:00"
2712,803,316,"11/15/20 00:00:00",,"EA ",3,2.00,"11/01/20 00:00:00"
2713,950,320,"09/15/20 00:00:00",,"EA ",2,3.00,"09/01/20 00:00:00"
2714,980,952,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2715,779,952,"11/15/20 00:00:00",,"EA ",1,1.00,"11/01/20 00:00:00"
2716,950,321,"09/15/20 00:00:00",,"EA ",2,3.00,"09/01/20 00:00:00"
2717,980,950,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2718,779,950,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2719,943,325,"09/15/20 00:00:00",,"EA ",2,2.00,"09/01/20 00:00:00"
2720,747,325,"09/15/20 00:00:00",,"EA ",2,2.00,"09/01/20 00:00:00"
2721,973,948,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2722,802,350,"09/15/20 00:00:00",,"EA ",3,1.00,"09/01/20 00:00:00"
2723,945,352,"09/15/20 00:00:00",,"EA ",2,1.00,"09/01/20 00:00:00"
2724,785,814,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2725,785,816,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2726,810,358,"11/15/20 00:00:00",,"IN ",2,40.00,"11/01/20 00:00:00"
2727,829,401,"09/15/20 00:00:00",,"EA ",2,1.00,"09/01/20 00:00:00"
2728,984,808,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2729,775,810,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2730,989,805,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2731,797,806,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2732,806,462,"09/15/20 00:00:00",,"EA ",2,1.00,"09/01/20 00:00:00"
2733,815,490,"09/15/20 00:00:00",,"EA ",2,36.00,"09/01/20 00:00:00"
2734,786,995,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2735,,990,"09/15/20 00:00:00",,"EA ",0,1.00,"09/01/20 00:00:00"
2736,,786,"09/15/20 00:00:00",,"EA ",0,1.00,"09/01/20 00:00:00"
2737,,776,"09/15/20 00:00:00",,"EA ",0,1.00,"09/01/20 00:00:00"
2738,,768,"11/15/20 00:00:00",,"EA ",0,1.00,"11/01/20 00:00:00"
2739,,793,"09/15/20 00:00:00",,"EA ",0,1.00,"09/01/20 00:00:00"
2740,762,952,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2741,756,952,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2742,789,952,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2743,786,950,"11/15/20 00:00:00",,"EA ",1,1.00,"11/01/20 00:00:00"
2744,768,950,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2745,793,950,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2746,981,948,"11/15/20 00:00:00",,"EA ",1,1.00,"11/01/20 00:00:00"
2747,780,948,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2748,798,945,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2749,981,904,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2750,756,731,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2751,768,818,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2752,798,819,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2753,981,808,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2754,783,810,"11/15/20 00:00:00",,"EA ",1,1.00,"11/01/20 00:00:00"
2755,997,805,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2756,981,935,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2757,978,907,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2758,787,995,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2759,,763,"09/15/20 00:00:00",,"EA ",0,1.00,"09/01/20 00:00:00"
2760,,757,"09/15/20 00:00:00",,"EA ",0,1.00,"09/01/20 00:00:00"
2761,,790,"09/15/20 00:00:00",,"EA ",0,1.00,"09/01/20 00:00:00"
2762,763,952,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2763,757,952,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2764,790,952,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2765,787,950,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2766,769,950,"11/15/20 00:00:00",,"EA ",1,1.00,"11/01/20 00:00:00"
2767,794,950,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2768,982,948,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2769,781,948,"11/15/20 00:00:00",,"EA ",1,1.00,"11/01/20 00:00:00"
2770,799,945,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2771,986,918,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2772,769,818,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2773,799,819,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2774,982,808,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2775,784,810,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2776,998,805,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2777,966,807,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2778,982,935,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2779,979,907,"11/15/20 00:00:00",,"EA ",1,1.00,"11/01/20 00:00:00"
2780,966,907,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2781,788,995,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2782,,987,"09/15/20 00:00:00",,"EA ",0,1.00,"09/01/20 00:00:00"
2783,,774,"09/15/20 00:00:00",,"EA ",0,1.00,"09/01/20 00:00:00"
2784,764,952,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2785,758,952,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2786,791,952,"11/15/20 00:00:00",,"EA ",1,1.00,"11/01/20 00:00:00"
2787,788,950,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2788,770,950,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2789,795,950,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2790,983,948,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2791,800,945,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2792,955,888,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2793,770,818,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2794,800,819,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2795,983,808,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2796,999,805,"11/15/20 00:00:00",,"EA ",1,1.00,"11/01/20 00:00:00"
2797,967,807,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2798,983,935,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2799,967,907,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2800,,958,"09/15/20 00:00:00",,"EA ",0,1.00,"09/01/20 00:00:00"
2801,,968,"09/15/20 00:00:00",,"EA ",0,1.00,"09/01/20 00:00:00"
2802,796,950,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2803,801,945,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2804,801,819,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2805,968,807,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2806,329,482,"09/15/20 00:00:00",,"EA ",3,1.00,"09/01/20 00:00:00"
2807,988,935,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2808,972,907,"11/15/20 00:00:00",,"EA ",1,1.00,"11/01/20 00:00:00"
2809,759,994,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2810,964,945,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2811,977,722,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2812,977,818,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2813,760,994,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2814,957,996,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2815,,766,"09/15/20 00:00:00",,"EA ",0,1.00,"09/01/20 00:00:00"
2816,957,951,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2817,957,945,"11/15/20 00:00:00",,"EA ",1,1.00,"11/01/20 00:00:00"
2818,755,735,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2819,969,893,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2820,953,907,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2821,761,994,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2822,,761,"09/15/20 00:00:00",,"EA ",0,1.00,"09/01/20 00:00:00"
2823,749,952,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2824,965,945,"11/15/20 00:00:00",,"EA ",1,1.00,"11/01/20 00:00:00"
2825,989,894,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2826,785,894,"11/15/20 00:00:00",,"EA ",1,1.00,"11/01/20 00:00:00"
2827,775,894,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2828,783,894,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2829,997,894,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2830,991,894,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2831,787,894,"11/15/20 00:00:00",,"EA ",1,1.00,"11/01/20 00:00:00"
2832,777,894,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2833,769,894,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2834,794,894,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2835,999,894,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2836,993,894,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2837,796,894,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2838,977,894,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2839,766,894,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2840,817,506,"09/15/20 00:00:00",,"EA ",2,2.00,"09/01/20 00:00:00"
2841,824,508,"09/15/20 00:00:00",,"EA ",2,1.00,"09/01/20 00:00:00"
2842,797,827,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2843,780,824,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2844,997,826,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2845,769,826,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2846,799,827,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2847,999,826,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2848,801,827,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2849,977,826,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2850,766,826,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2851,786,515,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2852,750,519,"11/15/20 00:00:00",,"EA ",1,1.00,"11/01/20 00:00:00"
2853,790,519,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2854,788,515,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2855,752,519,"11/15/20 00:00:00",,"EA ",1,1.00,"11/01/20 00:00:00"
2856,967,522,"09/15/20 00:00:00",,"EA ",1,1.00,"09/01/20 00:00:00"
2857,749,519,"11/15/20 00:00:00",,"EA ",1,1.00,"11/01/20 00:00:00"
2858,515,909,"09/15/20 00:00:00",,"EA ",2,1.00,"09/01/20 00:00:00"
2859,520,914,"09/15/20 00:00:00",,"EA ",2,1.00,"09/01/20 00:00:00"
2860,996,526,"09/15/20 00:00:00",,"EA ",2,1.00,"09/01/20 00:00:00"
2861,823,527,"09/15/20 00:00:00",,"EA ",2,36.00,"09/01/20 00:00:00"
2862,516,528,"09/15/20 00:00:00",,"EA ",2,1.00,"09/01/20 00:00:00"
2863,810,529,"09/15/20 00:00:00",,"EA ",2,1.00,"09/01/20 00:00:00"
2864,517,530,"09/15/20 00:00:00",,"EA ",2,1.00,"09/01/20 00:00:00"
2865,811,398,"09/15/20 00:00:00",,"EA ",2,1.00,"09/01/20 00:00:00"
2866,824,929,"09/15/20 00:00:00",,"EA ",2,1.00,"09/01/20 00:00:00"
2867,829,934,"09/15/20 00:00:00",,"EA ",2,1.00,"09/01/20 00:00:00"
2868,819,922,"09/15/20 00:00:00",,"EA ",2,1.00,"09/01/20 00:00:00"
2869,829,923,"09/15/20 00:00:00",,"EA ",2,1.00,"09/01/20 00:00:00"
2870,924,802,"09/15/20 00:00:00",,"EA ",2,1.00,"09/01/20 00:00:00"
2871,924,492,"09/15/20 00:00:00",,"OZ ",2,8.00,"09/01/20 00:00:00"
2872,925,324,"09/15/20 00:00:00",,"EA ",2,2.00,"09/01/20 00:00:00"
2873,925,802,"09/15/20 00:00:00",,"EA ",2,1.00,"09/01/20 00:00:00"
2874,925,492,"09/15/20 00:00:00",,"OZ ",2,8.00,"09/01/20 00:00:00"
2875,926,324,"09/15/20 00:00:00",,"EA ",2,2.00,"09/01/20 00:00:00"
2876,926,802,"09/15/20 00:00:00",,"EA ",2,1.00,"09/01/20 00:00:00"
2877,926,492,"09/15/20 00:00:00",,"OZ ",2,8.00,"09/01/20 00:00:00"
2878,927,324,"09/15/20 00:00:00",,"EA ",2,2.00,"09/01/20 00:00:00"
2880,803,316,"09/15/20 00:00:00","11/14/20 00:00:00","EA ",2,3.00,"11/14/20 00:00:00"
2881,779,952,"09/15/20 00:00:00","11/14/20 00:00:00","EA ",1,2.00,"11/14/20 00:00:00"
2893,810,358,"09/15/20 00:00:00","11/14/20 00:00:00","IN ",1,41.00,"11/14/20 00:00:00"
2899,,768,"09/15/20 00:00:00","11/14/20 00:00:00","EA ",0,1.00,"11/14/20 00:00:00"
2900,786,950,"09/15/20 00:00:00","11/14/20 00:00:00","EA ",1,2.00,"11/14/20 00:00:00"
2901,981,948,"09/15/20 00:00:00","11/14/20 00:00:00","EA ",1,2.00,"11/14/20 00:00:00"
2905,783,810,"09/15/20 00:00:00","11/14/20 00:00:00","EA ",1,2.00,"11/14/20 00:00:00"
2907,769,950,"09/15/20 00:00:00","11/14/20 00:00:00","EA ",1,2.00,"11/14/20 00:00:00"
2908,781,948,"09/15/20 00:00:00","11/14/20 00:00:00","EA ",1,2.00,"11/14/20 00:00:00"
2914,979,907,"09/15/20 00:00:00","11/14/20 00:00:00","EA ",1,2.00,"11/14/20 00:00:00"
2918,791,952,"09/15/20 00:00:00","11/14/20 00:00:00","EA ",1,2.00,"11/14/20 00:00:00"
2923,999,805,"09/15/20 00:00:00","11/14/20 00:00:00","EA ",1,2.00,"11/14/20 00:00:00"
2931,972,907,"09/15/20 00:00:00","11/14/20 00:00:00","EA ",1,2.00,"11/14/20 00:00:00"
2943,957,945,"09/15/20 00:00:00","11/14/20 00:00:00","EA ",1,2.00,"11/14/20 00:00:00"
2953,965,945,"09/15/20 00:00:00","11/14/20 00:00:00","EA ",1,2.00,"11/14/20 00:00:00"
2958,785,894,"09/15/20 00:00:00","11/14/20 00:00:00","EA ",1,2.00,"11/14/20 00:00:00"
2961,787,894,"09/15/20 00:00:00","11/14/20 00:00:00","EA ",1,2.00,"11/14/20 00:00:00"
2980,750,519,"09/15/20 00:00:00","11/14/20 00:00:00","EA ",1,2.00,"11/14/20 00:00:00"
2983,752,519,"09/15/20 00:00:00","11/14/20 00:00:00","EA ",1,2.00,"11/14/20 00:00:00"
2989,749,519,"09/15/20 00:00:00","11/14/20 00:00:00","EA ",1,2.00,"11/14/20 00:00:00"
2991,989,994,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
2992,996,3,"12/15/20 00:00:00",,"EA ",2,10.00,"12/01/20 00:00:00"
2993,,973,"12/15/20 00:00:00",,"EA ",0,1.00,"12/01/20 00:00:00"
2994,782,952,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
2995,806,323,"12/15/20 00:00:00",,"EA ",2,1.00,"12/01/20 00:00:00"
2996,942,324,"12/15/20 00:00:00",,"EA ",2,2.00,"12/01/20 00:00:00"
2997,782,950,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
2998,942,326,"12/15/20 00:00:00",,"EA ",2,1.00,"12/01/20 00:00:00"
2999,812,329,"12/15/20 00:00:00",,"EA ",2,2.00,"12/01/20 00:00:00"
3000,984,945,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3001,771,945,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3002,950,332,"12/15/20 00:00:00",,"EA ",2,1.00,"12/01/20 00:00:00"
3003,812,357,"12/15/20 00:00:00",,"IN ",2,40.00,"12/01/20 00:00:00"
3004,823,400,"12/15/20 00:00:00",,"EA ",2,1.00,"12/01/20 00:00:00"
3005,827,401,"12/15/20 00:00:00",,"EA ",2,1.00,"12/01/20 00:00:00"
3006,989,808,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3007,973,812,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3008,980,806,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3009,779,806,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3010,827,490,"12/15/20 00:00:00",,"EA ",2,36.00,"12/01/20 00:00:00"
3011,747,492,"12/15/20 00:00:00",,"OZ ",2,8.00,"12/01/20 00:00:00"
3012,521,497,"12/15/20 00:00:00",,"EA ",2,4.00,"12/01/20 00:00:00"
3013,980,935,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3014,961,994,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3015,772,996,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3016,,985,"12/15/20 00:00:00",,"EA ",0,1.00,"12/01/20 00:00:00"
3017,,772,"12/15/20 00:00:00",,"EA ",0,1.00,"12/01/20 00:00:00"
3018,798,952,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3019,783,948,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3020,997,948,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3021,981,945,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3022,780,945,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3023,978,903,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3024,786,816,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3025,750,820,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3026,756,812,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3027,793,813,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3028,978,805,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3029,756,939,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3030,793,940,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3031,762,907,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3032,756,907,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3033,789,907,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3034,962,994,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3035,773,996,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3036,,979,"12/15/20 00:00:00",,"EA ",0,1.00,"12/01/20 00:00:00"
3037,,966,"12/15/20 00:00:00",,"EA ",0,1.00,"12/01/20 00:00:00"
3038,799,952,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3039,970,950,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3040,784,948,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3041,998,948,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3042,982,945,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3043,781,945,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3044,784,746,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3045,773,740,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3046,787,816,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3047,751,820,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3048,757,812,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3049,794,813,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3050,970,947,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3051,979,805,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3052,757,939,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3053,794,940,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3054,763,907,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3055,757,907,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3056,790,907,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3057,963,994,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3058,774,996,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3059,,963,"12/15/20 00:00:00",,"EA ",0,1.00,"12/01/20 00:00:00"
3060,,955,"12/15/20 00:00:00",,"EA ",0,1.00,"12/01/20 00:00:00"
3061,800,952,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3062,971,950,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3063,999,948,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3064,983,945,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3065,788,832,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3066,795,840,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3067,752,720,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3068,788,816,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3069,752,820,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3070,758,812,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3071,795,813,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3072,971,947,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3073,758,939,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3074,795,940,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3075,764,907,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3076,758,907,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3077,791,907,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3078,801,952,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3079,972,950,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3080,753,820,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3081,796,813,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3082,972,947,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3083,958,805,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3084,993,935,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3085,956,941,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3086,753,907,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3087,,759,"12/15/20 00:00:00",,"EA ",0,1.00,"12/01/20 00:00:00"
3088,,754,"12/15/20 00:00:00",,"EA ",0,1.00,"12/01/20 00:00:00"
3089,,792,"12/15/20 00:00:00",,"EA ",0,1.00,"12/01/20 00:00:00"
3090,964,952,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3091,964,949,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3092,765,948,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3093,792,820,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3094,964,946,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3095,964,941,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3096,953,995,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3097,957,952,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3098,766,948,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3099,957,885,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
3100,969,947,"12/15/20 00:00:00",,"EA ",1,1.00,"12/01/20 00:00:00"
